track_id,track_name,track_artist,track_album_name,energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,duration_ms,acousticness
0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,Flicker (Deluxe),0.401,111.825,0.677,-8.467,0.116,0.195,0.0308,78,0.0,232852,0.712
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,Lil Boo Thang,0.699,114.481,0.85,-3.292,0.32,0.915,0.0776,78,0.0,114234,0.152
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),0.764,169.928,0.591,-5.484,0.103,0.478,0.0483,78,0.0,141806,0.0383
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0.45,178.765,0.597,-6.658,0.382,0.537,0.0418,78,0.0,228482,0.223
6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,Doo-Wops & Hooligans,0.82,144.905,0.621,-4.865,0.104,0.452,0.0367,78,0.0,230192,0.332
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,Only Human (Deluxe),0.174,112.672,0.681,-8.745,0.0983,0.231,0.0315,78,3.35e-05,260285,0.837
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,Manic,0.488,136.07,0.752,-7.05,0.0936,0.533,0.0705,78,9.2e-06,201661,0.293
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",Leave Before You Love Me,0.738,119.976,0.721,-4.77,0.118,0.637,0.0403,77,4.41e-06,154983,0.00226
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,"Oh, What A Life",0.902,100.012,0.673,-2.392,0.0558,0.536,0.0346,77,0.000227,194240,0.0591
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,V,0.788,120.076,0.748,-7.055,0.0863,0.884,0.0334,78,0.0,235493,0.0591
09IStsImFySgyp0pIQdqAc,The Middle,"Zedd, Maren Morris, Grey",The Middle,0.657,107.01,0.753,-3.061,0.112,0.437,0.0449,76,0.0,184732,0.171
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,0.342,102.819,0.516,-8.985,0.21,0.0993,0.0425,76,0.0,206459,0.55
02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",Late Night Feelings,0.794,114.066,0.601,-5.844,0.418,0.244,0.0671,76,1.36e-06,217099,0.00987
59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,3 Songs At A Time Sampler,0.673,203.812,0.492,-5.431,0.137,0.488,0.0347,76,0.0,163855,0.413
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,Pure Heroine,0.426,84.876,0.674,-9.504,0.132,0.337,0.122,76,0.0,190185,0.12
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,Spirit,0.656,104.036,0.638,-5.886,0.146,0.225,0.0357,75,0.0,262467,0.188
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,Be Not Nobody,0.825,94.931,0.56,-3.862,0.161,0.268,0.0379,75,0.0,237493,0.323
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),0.792,119.054,0.627,-4.311,0.0845,0.415,0.031,75,3.97e-06,235767,0.13
0TK2YIli7K1leLovkQiNik,Señorita,"Shawn Mendes, Camila Cabello",Señorita,0.54,116.947,0.759,-6.039,0.0945,0.75,0.0287,75,0.0,190960,0.037
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,0.683,159.878,0.515,-5.099,0.392,0.572,0.0371,74,2.64e-06,220947,0.0749
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,0.444,150.96,0.703,-9.331,0.0973,0.712,0.0417,74,0.0,242947,0.559
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,The Calling,Camino Palmero,0.719,112.027,0.558,-5.113,0.115,0.371,0.0267,74,0.0,208600,0.0367
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,0.495,129.062,0.864,-7.036,0.0992,0.72,0.037,74,0.000133,244973,0.591
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,0.706,92.513,0.482,-5.762,0.105,0.144,0.0607,74,0.00106,224920,0.135
0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,Amy Winehouse,Back To Black (Deluxe Edition),0.495,103.375,0.694,-14.222,0.0644,0.799,0.0329,74,0.00351,257187,0.0137
3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,Be Alright,0.586,126.684,0.553,-6.319,0.0813,0.443,0.0362,74,0.0,196373,0.697
2f0pn9DkEJwAzXApnFh5cr,Someone To You,BANNERS,Where The Shadow Ends,0.903,74.988,0.52,-5.497,0.254,0.652,0.042,74,0.0,219801,0.00517
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,Arcade,0.331,72.023,0.459,-12.603,0.135,0.271,0.0421,73,0.00104,183624,0.817
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,0.714,175.924,0.564,-4.987,0.155,0.33,0.129,73,0.0,204013,0.0549
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,Teenage Dream,0.798,120.012,0.719,-4.582,0.134,0.591,0.0361,73,2.34e-06,227741,0.0162
0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,Beautiful Trauma,0.588,113.608,0.491,-6.177,0.0906,0.193,0.0506,72,2.01e-06,269600,0.0281
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,Night Visions,0.71,89.929,0.5,-3.015,0.329,0.419,0.0339,72,0.00025,175200,0.19
727Z2S2mtNH46CbP9EWPwY,If You Love Her,Forest Blakk,If You Love Her,0.445,50.827,0.286,-8.087,0.114,0.278,0.0347,72,0.0,217352,0.355
7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,Nervous System,0.415,114.145,0.728,-6.852,0.0616,0.455,0.0639,72,0.0,176320,0.401
6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,Look Up Child,0.632,147.873,0.494,-6.89,0.0869,0.0797,0.0342,72,0.0,274693,0.682
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),0.473,75.801,0.464,-10.086,0.109,0.604,0.129,72,0.0,208687,0.866
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,I AM...SASHA FIERCE,0.72,79.983,0.508,-5.908,0.0563,0.472,0.0628,71,0.0,261640,0.272
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,0.638,184.086,0.378,-5.576,0.0849,0.735,0.075,71,7.66e-05,250627,0.02
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,As I Am (Expanded Edition),0.549,90.04,0.644,-5.415,0.134,0.167,0.0285,71,8.85e-06,253813,0.0209
30FURVTCpbKyykjSEQzGkH,Back To Black,Amy Winehouse,Back To Black,0.725,123.28,0.49,-3.304,0.0983,0.335,0.0392,70,2.68e-05,240440,0.123
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",0.63,89.991,0.654,-4.644,0.111,0.43,0.0259,70,0.0,167693,0.153
0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,Cheers to the Fall,0.316,118.582,0.398,-7.031,0.295,0.174,0.0368,70,0.0,253342,0.805
6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,0.922,130.007,0.666,-4.645,0.0867,0.758,0.0352,70,0.0,216160,0.000348
0HZhYMZOcUzZKSFwPOti6m,jar of hearts,Christina Perri,lovestrong.,0.348,74.541,0.349,-6.142,0.12,0.0886,0.0316,69,0.0,246587,0.726
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),0.787,117.089,0.399,-2.88,0.0685,0.572,0.0499,69,6.07e-05,216120,0.0197
50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,Control,0.465,113.81,0.6,-4.951,0.149,0.0682,0.0314,69,1.48e-06,230880,0.643
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",Starboy,0.587,186.003,0.679,-7.015,0.137,0.486,0.276,87,6.35e-06,230453,0.141
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,The Eminem Show,0.669,112.238,0.908,-2.827,0.237,0.662,0.0738,86,0.0,290320,0.00286
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,Hunting High and Low,0.902,84.412,0.573,-7.638,0.0928,0.876,0.054,84,0.00125,225280,0.018
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",0.824,100.024,0.778,-5.892,0.405,0.758,0.0707,84,0.0,218093,0.284
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Confessions (Expanded Edition),0.791,105.018,0.894,-4.699,0.0388,0.583,0.112,84,0.0,250373,0.0183
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,0.866,128.038,0.578,-3.804,0.257,0.619,0.0619,83,0.0,199080,0.00701
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,Slippery When Wet,0.887,122.509,0.532,-3.757,0.294,0.794,0.0335,83,0.000206,249293,0.0778
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,True,0.783,124.08,0.532,-5.697,0.161,0.643,0.0523,83,0.0012,247427,0.0038
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,In The Zone,0.838,143.04,0.774,-3.914,0.242,0.924,0.114,83,0.025,198800,0.0249
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made Of This),0.711,125.135,0.692,-7.498,0.12,0.875,0.0317,83,0.0,216933,0.225
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,Animal (Expanded Edition),0.837,120.028,0.755,-2.718,0.289,0.714,0.142,83,0.0,199693,0.0991
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),0.76,99.947,0.655,-3.669,0.299,0.409,0.045,83,0.0,200787,0.0797
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,Arrival,0.87,100.804,0.543,-6.514,0.792,0.754,0.0428,82,0.000939,230400,0.358
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",Shock Value,0.807,114.742,0.729,-6.492,0.319,0.765,0.0936,82,0.75,179120,0.181
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Raymond v Raymond (Expanded Edition),0.861,119.963,0.663,-3.398,0.082,0.654,0.109,81,0.0,220800,0.0338
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),0.699,92.96,0.759,-5.745,0.443,0.907,0.0307,81,0.000131,211067,0.202
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,Stankonia,0.806,94.948,0.843,-5.946,0.0771,0.613,0.269,81,0.0,270507,0.143
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,0.806,119.001,0.851,-4.618,0.121,0.774,0.0787,81,1.72e-06,237200,0.119
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"Pitbull, Ne-Yo",Globalization,0.802,124.022,0.721,-5.797,0.694,0.724,0.0583,82,0.0,229360,0.0921
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,0.824,118.818,0.709,-8.824,0.0888,0.867,0.0453,81,0.000307,291293,0.207
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,Blackout,0.844,113.324,0.788,-3.131,0.0723,0.382,0.0334,80,0.000678,251240,0.25
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,24K Magic,0.803,106.97,0.818,-4.282,0.153,0.632,0.0797,80,0.0,225983,0.034
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,0.799,120.372,0.71,-4.897,0.349,0.725,0.0328,80,0.000602,238267,0.22
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,0.795,89.99,0.646,-3.293,0.267,0.796,0.0976,80,0.0,210960,0.0319
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,Kiss,0.58,120.021,0.782,-6.548,0.108,0.66,0.0407,80,2.28e-06,193400,0.0114
48QmG1dfvMuYLxMPt7KSRA,No Lie,"Sean Paul, Dua Lipa",Mad Love The Prequel,0.882,102.04,0.742,-2.862,0.206,0.463,0.117,80,0.0,221176,0.0466
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,0.583,117.0,0.967,-5.562,0.0519,0.964,0.0789,80,0.0,242733,0.0584
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],0.766,127.966,0.744,-6.375,0.509,0.61,0.0265,80,0.0,289133,0.0873
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),0.567,125.02,0.845,-8.118,0.0811,0.793,0.0956,79,0.00142,205680,0.59
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,0.669,122.669,0.834,-5.582,0.0535,0.547,0.0637,79,7.18e-05,267080,0.0341
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,Spice,0.864,110.009,0.768,-6.149,0.162,0.891,0.0324,79,0.0,173027,0.101
7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",Hands All Over (Revised International Standard version),0.761,128.046,0.722,-4.46,0.315,0.624,0.0475,79,0.0,201493,0.0119
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,0.834,95.053,0.751,-5.444,0.355,0.894,0.0437,79,1.77e-05,211160,0.3
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,0.501,144.438,0.5,-8.284,0.26,0.623,0.0376,79,0.0,153800,0.462
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,"Lady Gaga, Colby O'Donis",The Fame,0.739,118.99,0.822,-4.541,0.181,0.745,0.0311,79,4.28e-05,241933,0.0264
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,"50 Cent, Olivia",The Massacre,0.574,125.18,0.613,-7.961,0.38,0.755,0.467,78,3.13e-05,209107,0.0253
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,0.491,119.528,0.749,-9.655,0.159,0.536,0.0403,78,0.00899,292613,0.02
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,0.84,129.042,0.612,-3.145,0.116,0.438,0.0509,78,0.0,212862,0.112
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,Justified,0.714,100.972,0.892,-6.055,0.0521,0.817,0.141,78,0.000234,267267,0.201
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,0.814,124.921,0.707,-4.509,0.168,0.717,0.0577,78,0.0,238627,0.0861
2goLsvvODILDzeeiT4dAoR,Believe,Cher,Believe,0.917,132.975,0.652,-6.72,0.0509,0.459,0.0548,78,0.0,239027,0.0082
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,"Elton John, Kiki Dee",Rock Of The Westies,0.844,131.459,0.729,-8.824,0.0604,0.777,0.0344,78,2.87e-06,275440,0.149
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Kylie Minogue,Fever,0.563,126.007,0.766,-7.516,0.115,0.964,0.0339,78,0.683,230640,0.0263
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,0.6,125.04,0.951,-4.675,0.0712,0.822,0.0685,78,0.0,218573,0.106
51ODNNDZm21HU7wI7cccRr,Latch,"Disclosure, Sam Smith",Settle (Special Edition),0.726,121.981,0.503,-5.456,0.0895,0.529,0.167,78,7.98e-05,255632,0.0159
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,0.783,105.39,0.554,-5.852,0.631,0.813,0.0457,78,1.54e-06,162467,0.416
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,1989 (Deluxe),0.8,160.078,0.647,-5.384,0.334,0.942,0.165,78,0.0,219200,0.0647
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,Music Of The Sun,0.64,99.017,0.779,-8.415,0.101,0.499,0.159,78,0.000766,246960,0.000155
49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),0.808,126.041,0.72,-5.627,0.0634,0.869,0.0379,77,0.0293,307154,0.00793
6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,Ace of Base,The Sign,0.625,93.764,0.798,-9.689,0.103,0.858,0.0548,77,7.98e-05,211213,0.00547
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,Levels,0.889,126.04,0.584,-5.941,0.309,0.464,0.0343,77,0.828,199907,0.0462
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,0.654,117.046,0.92,-3.051,0.036,0.847,0.0401,77,0.0153,293827,0.0236
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",Global Warming: Meltdown (Deluxe Version),0.758,135.956,0.673,-3.632,0.341,0.542,0.158,77,0.0,229507,0.039
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",Dangerously In Love,0.77,99.165,0.646,-6.596,0.0715,0.681,0.226,77,0.0,236133,0.00249
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",The Heist,0.922,146.078,0.641,-4.457,0.0862,0.847,0.0786,76,0.0,258343,0.0291
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),0.716,125.006,0.747,-2.457,0.251,0.751,0.0751,76,0.0,210627,0.135
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",Another Level,0.646,88.634,0.867,-4.674,0.279,0.67,0.288,76,0.0,304600,0.303
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,0.87,109.901,0.597,-11.97,0.0678,0.944,0.0371,76,0.166,238733,0.0119
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"Pitbull, Chris Brown",Planet Pit (Deluxe Version),0.855,120.05,0.67,-3.035,0.335,0.648,0.0499,77,0.0,227280,0.0124
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,Abba,0.748,137.547,0.749,-7.011,0.469,0.827,0.0323,76,0.000443,213267,0.295
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,Dare!,0.738,117.656,0.731,-8.125,0.214,0.958,0.0377,76,0.0,236920,0.184
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",0.83,113.03,0.666,-5.715,0.191,0.702,0.0751,76,0.0,236002,0.0123
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire, The Emotions",I Am,0.756,131.715,0.802,-10.791,0.0521,0.963,0.0349,76,0.00765,288293,0.0843
5w9c2J52mkdntKOmRLeM2m,Con Calma,"Daddy Yankee, Snow",Con Calma,0.86,93.989,0.737,-2.652,0.0574,0.656,0.0593,76,1.94e-06,193227,0.11
5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,Battleground (Deluxe Edition),0.851,126.885,0.722,-3.873,0.108,0.452,0.0639,76,0.0,197936,0.0319
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is The Mission : Extended,0.809,98.007,0.723,-3.081,0.565,0.274,0.0625,76,0.00123,176561,0.00346
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,Wild Ones,0.89,128.011,0.706,-4.444,0.306,0.684,0.0688,76,0.00286,248133,0.0588
1kPpge9JDLpcj15qgrPbYX,Good Time,"Owl City, Carly Rae Jepsen",The Midsummer Station,0.872,126.05,0.56,-4.269,0.371,0.682,0.14,75,6.98e-06,205933,0.0239
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,Replay,0.751,91.031,0.706,-6.323,0.168,0.195,0.0708,75,0.0,182307,0.173
12KUFSHFgT0XCoiSlvdQi4,Break Free,"Ariana Grande, Zedd",My Everything (Deluxe),0.702,129.948,0.686,-5.325,0.204,0.29,0.0455,75,4.46e-05,214840,0.00637
3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay","Gala, Molella, Phil Jay",Come Into My Life (The Album),0.861,128.99,0.704,-4.221,0.0992,0.636,0.0493,75,0.0615,213394,0.587
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,What a Feelin',0.655,122.49,0.572,-7.027,0.0901,0.392,0.0344,75,3.41e-06,237053,0.00579
3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,"Nelly, City Spud",Country Grammar,0.7,101.875,0.85,-6.49,0.244,0.724,0.0478,75,1.66e-06,291782,0.0607
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,A Little Bit of Mambo,0.807,174.06,0.622,-6.752,0.306,0.892,0.408,75,0.0,220293,0.103
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",Raise!,0.648,125.035,0.869,-8.698,0.126,0.9,0.0633,75,2.17e-05,339320,0.121
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,Laundry Service,0.832,107.657,0.794,-4.862,0.203,0.871,0.0407,74,1.14e-05,196160,0.237
5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,"Alex Gaudino, Crystal Waters",Destination Calabria,0.954,128.016,0.627,-4.804,0.292,0.312,0.0425,74,0.000814,223112,0.0015
1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,Backstreet's Back,0.853,108.016,0.731,-4.219,0.268,0.605,0.0363,74,0.0,225360,0.0352
1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,Celebration (double disc version),0.842,111.038,0.625,-5.285,0.181,0.26,0.0376,74,2.12e-05,342680,0.264
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,One Of The Boys,0.842,132.032,0.706,-3.956,0.0688,0.861,0.0417,74,0.0,220227,7.73e-05
4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,*NSYNC,No Strings Attached,0.928,172.656,0.614,-4.806,0.0845,0.879,0.0516,74,0.00104,200560,0.0408
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,Nellyville,0.741,107.075,0.956,-4.753,0.0615,0.911,0.124,74,0.0,228240,0.204
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,The Album,0.675,107.064,0.684,-8.123,0.242,0.924,0.0257,74,0.0,243933,0.163
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,Aquarium (Special Edition),0.879,129.991,0.812,-10.998,0.365,0.962,0.0397,74,0.224,197960,0.017
0wbDgMuAoy7O7pL3a69uZx,Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",Shock Value,0.711,110.621,0.975,-3.904,0.0799,0.815,0.0632,74,0.000552,234027,0.168
0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,Depeche Mode,Speak and Spell (Deluxe),0.772,128.168,0.766,-9.362,0.183,0.919,0.0353,74,0.0584,220893,0.403
4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),0.535,103.644,0.707,-19.793,0.0884,0.641,0.0436,74,0.00615,92867,0.113
3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,Return of the Mack,0.833,95.487,0.715,-5.379,0.164,0.612,0.108,73,0.0,213093,0.00631
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,0.821,118.881,0.878,-9.875,0.183,0.947,0.089,73,0.0461,365467,0.126
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,Who Loves You,0.495,104.409,0.737,-13.489,0.0542,0.967,0.027,73,9.12e-06,197147,0.0588
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton",Don't Worry (feat. Ray Dalton),0.699,122.987,0.811,-5.211,0.148,0.733,0.114,73,1.38e-06,214789,0.0726
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,Ricky Martin,0.954,178.043,0.425,-3.756,0.0555,0.933,0.0476,73,0.0,243160,0.00414
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines (Deluxe),0.599,119.993,0.853,-4.756,0.0759,0.843,0.0411,73,7.93e-06,263827,0.00334
1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna, Justin Timberlake, Timbaland",Celebration (double disc version),0.931,113.026,0.753,-4.922,0.234,0.767,0.0653,73,0.00696,189693,0.00994
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,Call on Me (Radio Mix),0.837,126.342,0.597,-6.518,0.839,0.447,0.375,73,0.00115,171360,0.00427
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,Rejoice,0.713,115.443,0.784,-6.865,0.0904,0.97,0.0339,73,0.14,220560,0.447
